ID,Número de Caso,Fecha,Tipo Principal,Descripción,Ubicación,¿Hubo Arresto?,Violencia Doméstica,Distrito,Barrio,Área Comunitaria,Latitud,Longitud,Año,Mes,Día,Hora,Día de la Semana,¿Es Fin de Semana?
9170931,HW315774,2013-06-11 22:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,No,No,22.0,34.0,75.0,41.693353643,-87.643626507,2013,6,11,22,Martes,No
9846531,HX495617,2014-11-04 19:00:00,THEFT,$500 AND UNDER,RESTAURANT,No,No,7.0,16.0,67.0,41.778532492,-87.664195353,2014,11,4,19,Martes,No
10688660,HZ442956,2016-09-21 02:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,9.0,14.0,58.0,41.818625096,-87.698273774,2016,9,21,2,Miércoles,No
10619884,HZ373263,2016-07-29 20:00:00,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,No,No,14.0,1.0,24.0,41.907515757,-87.665168176,2016,7,29,20,Viernes,No
10525653,HZ268242,2015-09-01 15:00:00,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,Sí,No,2.0,3.0,38.0,41.811224525,-87.615013785,2015,9,1,15,Martes,No
10330415,HY520900,2015-12-01 13:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,No,Sí,6.0,17.0,71.0,41.751842721,-87.651345416,2015,12,1,13,Martes,No
10342973,HY533604,2015-12-03 10:00:00,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,No,No,9.0,14.0,58.0,41.818236515,-87.697481536,2015,12,3,10,Jueves,No
9410952,HW554655,2013-11-17 17:30:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,No,No,17.0,39.0,12.0,41.988864418,-87.734651638,2013,11,17,17,Domingo,Sí
9085917,HW230294,2013-04-12 15:28:00,NARCOTICS,MANU/DELIVER: HEROIN(BRN/TAN),APARTMENT,Sí,No,5.0,34.0,53.0,41.680394029,-87.638471521,2013,4,12,15,Viernes,No
9187028,HW332485,2013-06-24 00:35:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,6.0,21.0,71.0,41.748497617,-87.666339635,2013,6,24,0,Lunes,No
9987613,HY177806,2015-03-09 01:00:00,THEFT,OVER $500,STREET,No,No,22.0,19.0,75.0,41.681505684,-87.684512121,2015,3,9,1,Lunes,No
10255766,HY443399,2015-09-29 18:20:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,Sí,No,1.0,42.0,32.0,41.883500187,-87.627876698,2015,9,29,18,Martes,No
10448082,HZ187203,2016-03-14 17:53:00,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,ALLEY,Sí,No,3.0,20.0,69.0,41.773347699,-87.625144103,2016,3,14,17,Lunes,No
8692502,HV368207,2012-06-30 14:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,No,Sí,3.0,20.0,40.0,41.785161229,-87.620603115,2012,6,30,14,Sábado,Sí
9619598,HX269591,2014-05-20 18:00:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,Sí,Sí,2.0,3.0,38.0,41.814736467,-87.622395616,2014,5,20,18,Martes,No
9286639,HW430958,2013-08-30 07:30:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,CTA BUS,No,No,14.0,35.0,21.0,41.939300539,-87.711794487,2013,8,30,7,Viernes,No
9278942,HW423837,2013-08-25 23:34:00,THEFT,OVER $500,HOTEL/MOTEL,No,No,12.0,27.0,28.0,41.881787077,-87.646777915,2013,8,25,23,Domingo,Sí
9598473,HX249100,2014-05-05 10:27:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Sí,No,11.0,27.0,23.0,41.888854423,-87.722225453,2014,5,5,10,Lunes,No
10308864,HY497656,2015-11-11 13:05:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,No,Sí,6.0,6.0,69.0,41.756542899,-87.617379424,2015,11,11,13,Miércoles,No
9172175,HW316665,2013-06-13 11:15:00,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",No,No,4.0,8.0,46.0,41.748884218,-87.574717019,2013,6,13,11,Jueves,No
9674202,HX324592,2014-06-30 00:19:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Sí,No,6.0,21.0,71.0,41.747559809,-87.664579376,2014,6,30,0,Lunes,No
8974500,HW121759,2013-01-17 19:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,No,No,9.0,12.0,59.0,41.833700417,-87.68519367,2013,1,17,19,Jueves,No
8578668,HV253257,2012-04-22 14:14:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,Sí,No,1.0,42.0,32.0,41.883500187,-87.627876698,2012,4,22,14,Domingo,Sí
8575641,HV250011,2012-04-20 02:50:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,No,Sí,2.0,20.0,40.0,41.791914083,-87.624015674,2012,4,20,2,Viernes,No
10520360,HZ262394,2016-05-13 01:30:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),No,No,25.0,36.0,17.0,41.937022678,-87.80671444,2016,5,13,1,Viernes,No
10082788,HY270615,2015-05-22 12:35:00,BATTERY,SIMPLE,OTHER,No,No,12.0,26.0,24.0,41.902983712,-87.69041497,2015,5,22,12,Viernes,No
9294078,HW439005,2013-09-05 15:45:00,BATTERY,SIMPLE,STREET,Sí,No,10.0,24.0,29.0,41.855382562,-87.709425189,2013,9,5,15,Jueves,No
8623403,HV297348,2012-05-22 01:30:00,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,No,Sí,6.0,21.0,71.0,41.749415471,-87.658564779,2012,5,22,1,Martes,No
9597621,HX248314,2014-05-04 15:35:00,ASSAULT,SIMPLE,APARTMENT,No,No,3.0,5.0,43.0,41.772730198,-87.575253605,2014,5,4,15,Domingo,Sí
10232493,HY420323,2015-09-11 12:30:00,THEFT,$500 AND UNDER,CAR WASH,No,No,20.0,40.0,4.0,41.981599167,-87.679569285,2015,9,11,12,Viernes,No
10754298,HZ516816,2016-11-15 20:00:00,THEFT,FROM BUILDING,RESIDENCE,No,No,5.0,9.0,54.0,41.65369915,-87.602093356,2016,11,15,20,Martes,No
9658019,HX307252,2014-06-11 13:00:00,THEFT,$500 AND UNDER,RESIDENCE,No,No,10.0,24.0,29.0,41.860132968,-87.707928988,2014,6,11,13,Miércoles,No
9496707,HX150789,2014-02-14 08:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,No,Sí,14.0,1.0,22.0,41.922978897,-87.694476753,2014,2,14,8,Viernes,No
8911778,HV585060,2012-12-01 20:10:00,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,No,No,14.0,35.0,22.0,41.914674619,-87.700379311,2012,12,1,20,Sábado,Sí
9794045,HX442731,2014-09-24 18:15:00,ASSAULT,SIMPLE,STREET,No,No,11.0,28.0,25.0,41.883490724,-87.742933197,2014,9,24,18,Miércoles,No
9275222,HW419750,2013-08-23 01:58:00,BATTERY,SIMPLE,BAR OR TAVERN,Sí,No,18.0,42.0,8.0,41.890032024,-87.630203077,2013,8,23,1,Viernes,No
9800938,HX450319,2014-09-01 23:45:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,No,No,5.0,34.0,53.0,41.680878318,-87.63235654,2014,9,1,23,Lunes,No
9852211,HX501195,2014-11-09 18:40:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,No,No,10.0,24.0,29.0,41.863375751,-87.732427929,2014,11,9,18,Domingo,Sí
9467382,HX120145,2014-01-19 10:35:00,ASSAULT,AGGRAVATED: HANDGUN,VEHICLE NON-COMMERCIAL,Sí,No,12.0,27.0,24.0,41.890043301,-87.651643929,2014,1,19,10,Domingo,Sí
9851575,HX500539,2014-11-09 05:30:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,19.0,46.0,3.0,41.965972307,-87.648731817,2014,11,9,5,Domingo,Sí
9134168,HW278571,2013-05-16 12:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,No,No,20.0,40.0,4.0,41.978537846,-87.702343761,2013,5,16,12,Jueves,No
10226937,HY414595,2015-09-07 22:26:00,NARCOTICS,POSS: CRACK,STREET,Sí,No,6.0,21.0,71.0,41.742714088,-87.643809391,2015,9,7,22,Lunes,No
8517515,HV194795,2012-03-12 20:30:00,CRIMINAL TRESPASS,TO LAND,OTHER,Sí,No,12.0,2.0,28.0,41.876177493,-87.679638733,2012,3,12,20,Lunes,No
9273431,HW417816,2013-08-21 18:20:00,THEFT,OVER $500,SIDEWALK,No,No,9.0,20.0,61.0,41.80632805,-87.664911196,2013,8,21,18,Miércoles,No
9378241,HW509567,2013-10-27 15:45:00,NARCOTICS,MANU/DELIVER:CRACK,STREET,Sí,No,11.0,27.0,23.0,41.890606565,-87.723505214,2013,10,27,15,Domingo,Sí
8503751,HV101644,2012-01-02 10:25:00,THEFT,$500 AND UNDER,STREET,No,No,4.0,8.0,46.0,41.745404732,-87.569789061,2012,1,2,10,Lunes,No
9670481,HX320444,2014-06-25 12:20:00,ASSAULT,SIMPLE,SIDEWALK,Sí,No,9.0,16.0,61.0,41.801241813,-87.673744256,2014,6,25,12,Miércoles,No
9186832,HW332274,2013-06-23 20:55:00,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,Sí,No,24.0,49.0,1.0,42.006512081,-87.676403905,2013,6,23,20,Domingo,Sí
10738296,HZ498066,2016-10-29 08:00:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),No,No,12.0,27.0,28.0,41.878851273,-87.657043254,2016,10,29,8,Sábado,Sí
9643890,HX287885,2014-04-29 17:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,AIRPORT VENDING ESTABLISHMENT,No,No,16.0,41.0,76.0,41.984277338,-87.881222021,2014,4,29,17,Martes,No
10512539,HZ253608,2016-05-06 13:10:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,No,No,8.0,23.0,56.0,41.808843324,-87.744415076,2016,5,6,13,Viernes,No
10618148,HZ371118,2016-07-30 07:50:00,THEFT,$500 AND UNDER,STREET,No,No,15.0,28.0,25.0,41.874863121,-87.753770972,2016,7,30,7,Sábado,Sí
10797716,HZ568342,2016-12-28 20:45:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA STATION,Sí,No,11.0,24.0,26.0,41.873907046,-87.725430093,2016,12,28,20,Miércoles,No
9136857,HW282116,2013-05-19 22:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,No,Sí,10.0,24.0,29.0,41.862899676,-87.711051839,2013,5,19,22,Domingo,Sí
8832340,HV504804,2012-10-04 21:27:00,NARCOTICS,POSS: CRACK,STREET,Sí,No,11.0,24.0,29.0,41.866337908,-87.711499439,2012,10,4,21,Jueves,No
9162561,HW307414,2013-06-06 16:35:00,NARCOTICS,POSS: CRACK,APARTMENT,Sí,No,9.0,16.0,61.0,41.798533501,-87.667137648,2013,6,6,16,Jueves,No
9164033,HW308999,2013-06-07 19:15:00,BATTERY,SIMPLE,APARTMENT,No,No,24.0,49.0,1.0,42.019232277,-87.66703966,2013,6,7,19,Viernes,No
10596939,HZ348263,2016-07-12 22:30:00,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,No,No,18.0,32.0,7.0,41.920690163,-87.657090337,2016,7,12,22,Martes,No
10232198,HY419884,2015-09-11 22:32:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Sí,No,12.0,2.0,28.0,41.878674723,-87.680597381,2015,9,11,22,Viernes,No
10313095,HY502333,2015-11-15 11:47:00,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),Sí,No,5.0,9.0,50.0,41.692364149,-87.605987023,2015,11,15,11,Domingo,Sí
9186563,HW331827,2013-06-23 14:37:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,Sí,No,25.0,37.0,25.0,41.909664252,-87.742728815,2013,6,23,14,Domingo,Sí
9664601,HX314956,2014-06-23 00:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,No,Sí,10.0,24.0,29.0,41.861705519,-87.720160259,2014,6,23,0,Lunes,No
9238337,HW384894,2013-07-29 19:30:00,ASSAULT,SIMPLE,STREET,No,No,16.0,38.0,17.0,41.947530532,-87.78220484,2013,7,29,19,Lunes,No
9813937,HX462794,2014-10-10 18:35:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,Sí,No,5.0,6.0,49.0,41.72187776,-87.614896187,2014,10,10,18,Viernes,No
10057350,HY246612,2015-04-28 21:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,No,Sí,5.0,9.0,53.0,41.673478011,-87.621829238,2015,4,28,21,Martes,No
8673236,HV348030,2012-06-22 19:05:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,Sí,No,25.0,29.0,19.0,41.921336496,-87.779839808,2012,6,22,19,Viernes,No
10322479,HY512114,2015-11-23 11:55:00,ASSAULT,SIMPLE,STREET,Sí,No,22.0,34.0,75.0,41.691354203,-87.650256572,2015,11,23,11,Lunes,No
8437992,HV114603,2012-01-11 22:15:00,THEFT,OVER $500,CHA HALLWAY/STAIRWELL/ELEVATOR,No,No,18.0,43.0,7.0,41.915497287,-87.643576643,2012,1,11,22,Miércoles,No
8485424,HV161872,2012-02-17 12:40:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Sí,No,7.0,16.0,68.0,41.791387595,-87.65358866,2012,2,17,12,Viernes,No
10309734,HY498651,2015-11-11 14:30:00,THEFT,$500 AND UNDER,RESTAURANT,No,No,1.0,2.0,32.0,41.878114139,-87.634306813,2015,11,11,14,Miércoles,No
8929575,HV600193,2012-12-12 18:00:00,THEFT,OVER $500,STREET,No,No,18.0,42.0,8.0,41.906845155,-87.630073717,2012,12,12,18,Miércoles,No
9484366,HX137863,2014-01-30 09:00:00,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,RESIDENCE,No,No,16.0,45.0,11.0,41.969899185,-87.765982923,2014,1,30,9,Jueves,No
10627942,HZ380249,2016-08-06 01:40:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,Sí,No,11.0,37.0,23.0,41.899682405,-87.726214187,2016,8,6,1,Sábado,Sí
9940625,HY129311,2015-01-26 13:10:00,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,ALLEY,No,No,22.0,34.0,75.0,41.691292722,-87.655167065,2015,1,26,13,Lunes,No
10646772,HZ397878,2016-08-18 20:20:00,THEFT,OVER $500,CTA TRAIN,No,No,2.0,3.0,40.0,41.794437143,-87.61843206,2016,8,18,20,Jueves,No
10607748,HZ359666,2016-07-22 12:53:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,Sí,No,10.0,24.0,29.0,41.861648184,-87.723824504,2016,7,22,12,Viernes,No
10039515,HY228860,2015-04-08 21:36:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,No,No,5.0,9.0,49.0,41.705369127,-87.62170479,2015,4,8,21,Miércoles,No
9141240,HW286159,2013-05-22 13:30:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,6.0,17.0,71.0,41.752151765,-87.665176717,2013,5,22,13,Miércoles,No
9365664,HW508806,2013-10-27 00:15:00,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,No,No,11.0,24.0,29.0,41.869641852,-87.719636498,2013,10,27,0,Domingo,Sí
8651391,HV326903,2012-06-09 20:33:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,Sí,No,10.0,24.0,29.0,41.863350005,-87.727527202,2012,6,9,20,Sábado,Sí
9968814,HY157607,2015-02-20 08:55:00,THEFT,OVER $500,"SCHOOL, PUBLIC, BUILDING",No,No,4.0,8.0,45.0,41.737094305,-87.572998178,2015,2,20,8,Viernes,No
8782207,HV455501,2012-08-31 16:26:00,DECEPTIVE PRACTICE,UNLAWFUL USE OF RECORDED SOUND,SIDEWALK,Sí,No,7.0,17.0,69.0,41.758944151,-87.632061064,2012,8,31,16,Viernes,No
9136429,HW281586,2013-05-18 21:17:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,No,No,14.0,1.0,24.0,41.91120399,-87.69804395,2013,5,18,21,Sábado,Sí
9089940,HW234966,2013-04-15 22:30:00,ROBBERY,ARMED: OTHER FIREARM,SIDEWALK,No,No,3.0,20.0,68.0,41.779984558,-87.630247996,2013,4,15,22,Lunes,No
8717323,HV394008,2012-07-17 14:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,No,No,4.0,7.0,46.0,41.750033294,-87.55734034,2012,7,17,14,Martes,No
10262941,HY450636,2015-10-05 15:50:00,THEFT,FROM BUILDING,APARTMENT,No,No,25.0,26.0,22.0,41.916274036,-87.717962767,2015,10,5,15,Lunes,No
9604000,HX253612,2014-05-07 18:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,No,No,24.0,49.0,1.0,42.015435498,-87.672462938,2014,5,7,18,Miércoles,No
9623680,HX273403,2014-05-23 01:00:00,THEFT,OVER $500,STREET,No,No,1.0,3.0,35.0,41.841350479,-87.626860911,2014,5,23,1,Viernes,No
9822452,HX471976,2014-10-17 23:00:00,THEFT,$500 AND UNDER,RESTAURANT,No,No,18.0,43.0,7.0,41.912393942,-87.638631869,2014,10,17,23,Viernes,No
9141478,HW286650,2013-05-22 18:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Sí,Sí,8.0,15.0,66.0,41.783964697,-87.687429118,2013,5,22,18,Miércoles,No
10041184,HY230561,2015-04-21 14:15:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,Sí,No,11.0,27.0,23.0,41.899105026,-87.716739169,2015,4,21,14,Martes,No
8514111,HV190988,2012-03-10 03:35:00,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,No,No,9.0,3.0,61.0,41.808664584,-87.66040827,2012,3,10,3,Sábado,Sí
9106176,HW250730,2013-04-27 21:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,No,Sí,16.0,41.0,76.0,41.975120246,-87.843187292,2013,4,27,21,Sábado,Sí
9259786,HW404805,2013-08-11 23:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,No,No,3.0,5.0,42.0,41.774214482,-87.5903182,2013,8,11,23,Domingo,Sí
9080019,HW224816,2013-04-08 14:30:00,THEFT,FROM BUILDING,SMALL RETAIL STORE,No,No,9.0,16.0,61.0,41.800863975,-87.655043562,2013,4,8,14,Lunes,No
10104570,HY289812,2015-06-06 03:40:00,THEFT,$500 AND UNDER,SIDEWALK,No,No,18.0,42.0,8.0,41.896685066,-87.627683859,2015,6,6,3,Sábado,Sí
9329262,HW473155,2013-09-26 23:30:00,THEFT,$500 AND UNDER,STREET,No,No,16.0,45.0,11.0,41.977077399,-87.760880813,2013,9,26,23,Jueves,No
9827066,HX476700,2014-10-11 00:01:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,No,Sí,9.0,20.0,61.0,41.805813641,-87.666115928,2014,10,11,0,Sábado,Sí
8533726,HV210526,2012-03-23 01:42:00,NARCOTICS,POSS: CRACK,RESIDENCE PORCH/HALLWAY,Sí,No,11.0,28.0,26.0,41.877078686,-87.726332704,2012,3,23,1,Viernes,No
9085261,HW212294,2013-03-30 09:39:00,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,Sí,No,22.0,21.0,71.0,41.730249135,-87.641022867,2013,3,30,9,Sábado,Sí
9513671,HX168603,2014-03-01 10:00:00,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,Sí,No,25.0,27.0,23.0,41.90271069,-87.721821512,2014,3,1,10,Sábado,Sí
10407030,HZ144113,2016-02-07 19:00:00,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,No,No,3.0,6.0,42.0,41.769488382,-87.606553443,2016,2,7,19,Domingo,Sí
9180052,HW325256,2013-06-19 00:05:00,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,Sí,No,3.0,20.0,69.0,41.780110888,-87.615617777,2013,6,19,0,Miércoles,No
9934053,HY123100,2015-01-07 20:15:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,No,No,22.0,21.0,73.0,41.724072616,-87.655448881,2015,1,7,20,Miércoles,No
9992067,HY182022,2015-03-12 19:00:00,THEFT,$500 AND UNDER,STREET,No,No,9.0,11.0,60.0,41.836759712,-87.648675854,2015,3,12,19,Jueves,No
9257148,HW402402,2013-08-10 21:40:00,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,Sí,No,7.0,15.0,67.0,41.782471124,-87.664293733,2013,8,10,21,Sábado,Sí
9833955,HX483919,2014-10-25 10:00:00,THEFT,$500 AND UNDER,STREET,No,No,6.0,17.0,71.0,41.755382196,-87.661947357,2014,10,25,10,Sábado,Sí
10278790,HY467308,2015-10-18 21:30:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,No,No,25.0,31.0,19.0,41.933909941,-87.765107555,2015,10,18,21,Domingo,Sí
10731139,HZ490535,2016-10-26 19:42:00,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,No,No,9.0,12.0,58.0,41.823382365,-87.712593985,2016,10,26,19,Miércoles,No
9297339,HW442526,2013-09-08 02:00:00,THEFT,$500 AND UNDER,STREET,No,No,3.0,5.0,43.0,41.76587359,-87.576294705,2013,9,8,2,Domingo,Sí
9434817,HW578605,2013-12-20 12:30:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,No,No,16.0,38.0,15.0,41.951687874,-87.766949539,2013,12,20,12,Viernes,No
10419887,HZ157837,2016-02-19 15:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,No,No,16.0,38.0,15.0,41.942343425,-87.757493888,2016,2,19,15,Viernes,No
9007234,HW154694,2013-02-12 18:00:00,THEFT,$500 AND UNDER,STREET,No,No,19.0,46.0,3.0,41.967641456,-87.664205624,2013,2,12,18,Martes,No
10584341,HZ331628,2016-07-01 16:45:00,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,No,No,12.0,32.0,24.0,41.897631637,-87.682960847,2016,7,1,16,Viernes,No
8867684,HV541543,2012-10-30 20:45:00,CRIMINAL TRESPASS,TO LAND,DRUG STORE,Sí,No,4.0,7.0,46.0,41.728226861,-87.552855036,2012,10,30,20,Martes,No
9432868,HW576498,2013-12-18 07:00:00,THEFT,$500 AND UNDER,RESIDENCE,No,No,7.0,17.0,69.0,41.759259791,-87.632068623,2013,12,18,7,Miércoles,No
9427777,HW571897,2013-12-14 14:00:00,ASSAULT,SIMPLE,APARTMENT,No,No,10.0,24.0,29.0,41.860060177,-87.732330488,2013,12,14,14,Sábado,Sí
8449132,HV127254,2012-01-22 08:30:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,No,Sí,7.0,16.0,67.0,41.786066193,-87.661949991,2012,1,22,8,Domingo,Sí
9407882,HW551240,2013-11-27 23:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,No,No,8.0,18.0,66.0,41.760253974,-87.700249755,2013,11,27,23,Miércoles,No
10560385,HZ307484,2016-06-14 17:12:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,22.0,34.0,75.0,41.69189982,-87.642367883,2016,6,14,17,Martes,No
10514724,HZ256824,2016-05-08 23:35:00,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,No,Sí,12.0,25.0,31.0,41.853700347,-87.680785303,2016,5,8,23,Domingo,Sí
10219051,HY405795,2015-09-01 11:00:00,CRIMINAL TRESPASS,TO LAND,OTHER,No,No,20.0,48.0,77.0,41.988198299,-87.655327998,2015,9,1,11,Martes,No
8666247,HV341587,2012-06-18 21:45:00,BATTERY,SIMPLE,SIDEWALK,No,No,18.0,42.0,8.0,41.896669722,-87.628760228,2012,6,18,21,Lunes,No
9725937,HX375935,2014-08-06 03:30:00,BATTERY,SIMPLE,SIDEWALK,No,No,7.0,16.0,68.0,41.793810528,-87.654006786,2014,8,6,3,Miércoles,No
9427509,HW571489,2013-12-14 21:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,No,No,4.0,7.0,46.0,41.745896096,-87.55144647,2013,12,14,21,Sábado,Sí
10026162,HY215494,2015-04-09 09:00:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,No,No,11.0,28.0,28.0,41.877482859,-87.692135737,2015,4,9,9,Jueves,No
9534498,HX188301,2014-03-11 15:00:00,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",Sí,No,6.0,8.0,69.0,41.754168689,-87.601635756,2014,3,11,15,Martes,No
9799597,HX448712,2014-09-29 19:30:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE PORCH/HALLWAY,Sí,Sí,4.0,8.0,48.0,41.734249897,-87.582817634,2014,9,29,19,Lunes,No
9592932,HX243266,2014-04-30 13:10:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,No,No,9.0,16.0,61.0,41.802381211,-87.675749778,2014,4,30,13,Miércoles,No
10785899,HZ553913,2016-12-16 11:42:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),No,No,5.0,8.0,50.0,41.714779171,-87.59172103,2016,12,16,11,Viernes,No
10435906,HZ173657,2016-03-03 21:17:00,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,APARTMENT,Sí,No,11.0,24.0,26.0,41.871020381,-87.736472172,2016,3,3,21,Jueves,No
8671703,HV346508,2012-06-21 20:00:00,STALKING,SIMPLE,APARTMENT,No,Sí,8.0,23.0,56.0,41.7953522,-87.783118131,2012,6,21,20,Jueves,No
10029080,HY218992,2015-04-11 23:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,12.0,2.0,28.0,41.883051778,-87.682528509,2015,4,11,23,Sábado,Sí
9128663,HW273432,2013-05-14 08:05:00,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",No,No,7.0,6.0,68.0,41.768540876,-87.634749833,2013,5,14,8,Martes,No
10709873,HZ467365,2016-10-08 18:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,No,No,1.0,2.0,32.0,41.870550571,-87.626168646,2016,10,8,18,Sábado,Sí
10524718,HZ267539,2016-05-16 21:00:00,THEFT,$500 AND UNDER,STREET,No,No,14.0,1.0,24.0,41.910594695,-87.682351674,2016,5,16,21,Lunes,No
8713537,HV390070,2012-07-18 17:30:00,THEFT,POCKET-PICKING,SIDEWALK,No,No,18.0,42.0,8.0,41.890831286,-87.63031551,2012,7,18,17,Miércoles,No
9675149,HX325061,2014-05-13 08:00:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,No,No,8.0,16.0,63.0,41.791260289,-87.685218011,2014,5,13,8,Martes,No
10158778,HY347846,2015-07-18 16:00:00,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,No,No,7.0,16.0,68.0,41.779671509,-87.65022937,2015,7,18,16,Sábado,Sí
9115517,HW260138,2013-05-04 14:45:00,THEFT,PURSE-SNATCHING,SIDEWALK,No,No,10.0,24.0,29.0,41.853818639,-87.715063733,2013,5,4,14,Sábado,Sí
